id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
7190,"Plakat Contour of Affection | Barneplakater, Line art",Plakat med en minimalistisk linjekunstillustrasjon av en jente og en gutt som formidler kjærlighet på en uttrykksfull måte.,https://gallerix-home.no/plakat/7190-contour-of-affection,https://img.gallerix.com/product/google/7190.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7190,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,"Barneplakater,Line art",NO
8669,"Plakat Moonrise, Soldier And Maiden By Ernst Ludwig Kirchner | Kjente kunstnere",Plakat med maleriet &quot;Moonrise_ Soldier and Maiden&quot; av den tyske kunstneren Ernst Ludwig Kirchner i 1905.,https://gallerix-home.no/plakat/8669-moonrise-soldier-and-maiden-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8669.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8669,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Kjente kunstnere,NO
6648,Plakat Tennis Racket & Court | Sport og Trening,Plakat fra sportskategorien med et fotografi av en tennisracket med baller på en tennisbane.,https://gallerix-home.no/plakat/6648-tennis-racket-court,https://img.gallerix.com/product/google/6648.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6648,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,Sport og Trening,NO
8252,Plakat Peacock And Peacock Butterfly By Archibald Thorburn | Kjente kunstnere,Plakat fra kategorien kjente kunstnere med maleriet &quot;Peacock And Peacock Butterfly&quot; av den skotske kunstneren Archibald Thorburn.,https://gallerix-home.no/plakat/8252-peacock-and-peacock-butterfly-by-archibald-thorburn,https://img.gallerix.com/product/google/8252.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8252,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
6136,"Plakat Branch And Red Berries | Botaniske, Julekunst, Vinter, Festlige høytider",Plakat fra kategorien Vinter og jul med akvarellmaling av en gren med røde bær mot lys bakgrunn.,https://gallerix-home.no/plakat/6136-branch-and-red-berries,https://img.gallerix.com/product/google/6136.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,6136,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rød,"Botaniske,Julekunst,Vinter,Festlige høytider",NO
9991,"Plakat Vivid Harmony | Botaniske, Akvarell","Denne plakaten fanger øyet med sine fargerike blomster malt i en moderne, abstrakt stil. Blomstenes livlige toner kontrasterer vakkert mot den dempede bakgrunnen, og skaper en harmonisk balanse.",https://gallerix-home.no/plakat/9991-vivid-harmony,https://img.gallerix.com/product/google/9991.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9991,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Botaniske,Akvarell",NO
8847,Plakat After The Ball By Alfred Stevens | Kjente kunstnere,Innlegg fra kategorien historisk kunst med maleriet &quot;After The Ball&quot; av den belgiske kunstneren Alfred Stevens fra år 1874.,https://gallerix-home.no/plakat/8847-after-the-ball-by-alfred-stevens,https://img.gallerix.com/product/google/8847.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8847,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
3517,Plakat Fluid Art No2 | Abstrakt,Abstrakt kunstmotiv-plakat laget i Fluid Art-stil med vakre turkise grønne nyanser.,https://gallerix-home.no/plakat/3517-fluid-art-no2,https://img.gallerix.com/product/google/3517.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3517,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Abstrakt,NO
6907,"Plakat Vintage Car Italy | Fotokunst, Byer og arkitektur, Vintage, Motorer og kjøretøy","Plakat fra kategorien Byer og arkitektur med et fotografi i fargerike, varme farger av en veteranbil langs en gate med vakre bygninger i Italia.",https://gallerix-home.no/plakat/6907-vintage-car-italy,https://img.gallerix.com/product/google/6907.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6907,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Fotokunst,Byer og arkitektur,Vintage,Motorer og kjøretøy",NO
8466,Plakat Imaginary Landscape Italian Harbor Scene By Claude Joseph Vernet | Kjente kunstnere,"Plakat fra kategorien kjente kunstnere med maleriet &quot;Imaginary Landscape,Italian Harbour Scene&quot; av den franske kunstneren Claude Joseph Vernet fra år 1746.",https://gallerix-home.no/plakat/8466-imaginary-landscape-italian-harbor-scene-by-claude-joseph-vernet,https://img.gallerix.com/product/google/8466.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8466,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
7601,Plakat Wembley Stadium Vintage Sketch 01 EN | Stadionskisser,"Wembley Stadium, som ligger i London, England, er et av de mest ikoniske sportsarenaene i verden. Det moderne stadion ble åpnet i 2007, og ble bygget på stedet til det originale Wembley Stadium og har en sittekapasitet på rundt 90 000, noe som gjør det til den største stadion i Storbritannia. Wembley er kjent for sin karakteristiske bue, som er synlig over hele London, og arrangerer store fotballkamper, inkludert FA-cupfinalen og Englands landslagskamper. Stadionet rommer også konserter og andre viktige begivenheter, og tilbyr fasiliteter i toppklassen og en eksepsjonell atmosfære. Wembley Stadium er et symbol på sportslig fortreffelighet og et sentralt knutepunkt for global underholdning.",https://gallerix-home.no/plakat/7601-wembley-stadium-vintage-sketch-01-en,https://img.gallerix.com/product/google/7601.jpg,149.00 NOK,,in stock,new,Gallerix,7601,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
9095,"Plakat Roger Federer French Open 2009 | Ikoniske bilder, Sport og Trening","Roger Federer, en av de beste og mest suksessrike tennisspillerne gjennom tidene, har gjort mange minneverdige opptredener i French Open. Hans største triumf kom i 2009, da han vant sin eneste tittel på Roland Garros og fullførte karrierens Grand Slam.",https://gallerix-home.no/plakat/9095-roger-federer-french-open-2009,https://img.gallerix.com/product/google/9095.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9095,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,"Ikoniske bilder,Sport og Trening",NO
5125,Plakat Surreal Sunset | Akvarell,Kunstplakat med en fargerik illustrasjon av en vakker abstrakt solnedgang.,https://gallerix-home.no/plakat/5125-surreal-sunset,https://img.gallerix.com/product/google/5125.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5125,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Blå/Gul,Akvarell,NO
5594,"Plakat Formula Burnouts | Svarthvitt, Sport og Trening, Motorer og kjøretøy",Svart-hvitt plakat fra kategorien sport og motor med bilde av formelbiler som har gjort burnouts på banen.,https://gallerix-home.no/plakat/5594-formula-burnouts,https://img.gallerix.com/product/google/5594.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5594,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Svarthvitt,Sport og Trening,Motorer og kjøretøy",NO
4986,Plakat Paysage De Collines By Henri Harpignies | Kjente kunstnere,"Plakat med maleriet ""Paysage De Collines"" av den franske kunstneren Henri Joseph Harpignies fra år 1858.",https://gallerix-home.no/plakat/4986-paysage-de-collines-by-henri-harpignies,https://img.gallerix.com/product/google/4986.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4986,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
2934,Plakat Sanna Wieslander Monkey Business | Sanna Wieslander,Plakat av Sanna Wieslander. Sanna Wieslanders skisser er tegnet helt for hånd med blyant og tusj og deretter trykket på plakatpapir.,https://gallerix-home.no/plakat/2934-sanna-wieslander-monkey-business,https://img.gallerix.com/product/google/2934.jpg,149.00 NOK,,in stock,new,Gallerix,2934,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Hvit/Rød,Sanna Wieslander,NO
5721,"Plakat Head Of Buddha By Reijer Stolk | Kunstplakater, Kjente kunstnere","Plakat fra kategorien Japandi med et maleri ""Head Of Buddha"" av den nederlandske kunstneren Reijer Johan Antonie Stolk.",https://gallerix-home.no/plakat/5721-head-of-buddha-by-reijer-stolk,https://img.gallerix.com/product/google/5721.jpg,119.20 NOK,,in stock,new,Gallerix,5721,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Gul,"Kunstplakater,Kjente kunstnere",NO
9933,Plakat The Readers Haven | Akvarell,"Oppdag freden i hverdagen med denne fantastiske plakaten! En kvinne fordypet i en bok mot en intens grønn bakgrunn inviterer deg inn i en verden av stillhet og introspeksjon. De varme tonene i boken står i vakker kontrast til de dype fargene, og gir en følelse av harmoni og fokus.",https://gallerix-home.no/plakat/9933-the-readers-haven,https://img.gallerix.com/product/google/9933.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9933,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Akvarell,NO
8276,Plakat Isolde By Aubrey Vincent Beardsley | Kjente kunstnere,Gjenstand fra kategorien kjente kunstnere med maleriet &quot;Isolde&quot; av den britiske kunstneren Aubrey Vincent Beardsley fra år 1895.,https://gallerix-home.no/plakat/8276-isolde-by-aubrey-vincent-beardsley,https://img.gallerix.com/product/google/8276.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8276,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Rød,Kjente kunstnere,NO
3784,"Plakat Running Into Ocean | Fotokunst, Svarthvitt",Svart-hvitt plakat fra fotokunstkategorien med et droneperspektivfotografi av en ung mann som løper ned til havet blant frådende bølger som slår mot kysten.,https://gallerix-home.no/plakat/3784-running-into-ocean,https://img.gallerix.com/product/google/3784.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3784,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Fotokunst,Svarthvitt",NO
4566,"Plakat Bondi Beach | Natur, Byer og arkitektur, Sommer","Plakat fra kategorien Byer og arkitektur med et bilde fotografert fra et droneperspektiv av et svømmebasseng ved havet ved Bondi Beach i Sydney, Australia. Bondi Beach er 800 meter lang og Australias mest kjente strand.",https://gallerix-home.no/plakat/4566-bondi-beach,https://img.gallerix.com/product/google/4566.jpg,119.20 NOK,,in stock,new,Gallerix,4566,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Natur,Byer og arkitektur,Sommer",NO
8876,"Plakat Picture Of The Lake At Hakone By Ando Hiroshige | Kjente kunstnere, Japandi",Innlegg fra kategorien historisk kunst med maleriet &quot;Picture Of The Lake At Hakone&quot; av den japanske kunstneren Ando Hiroshige fra år 1833.,https://gallerix-home.no/plakat/8876-picture-of-the-lake-at-hakone-by-ando-hiroshige,https://img.gallerix.com/product/google/8876.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8876,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Kjente kunstnere,Japandi",NO
8515,"Plakat Whispers Of Winter In The Alps | Vinter, Akvarell","Ta med naturens ro inn i hjemmet ditt med denne vakre plakaten som viser et snødekt vinterlandskap med majestetiske fjell i bakgrunnen og frostige trær i forgrunnen. Bildet fanger vinterfjellets fredfulle skjønnhet og inviterer til stillhet og refleksjon. Perfekt for å skape en følelse av harmoni og tidløshet, hvor hver detalj minner om vinterens kraftige og beroligende kraft.",https://gallerix-home.no/plakat/8515-whispers-of-winter-in-the-alps,https://img.gallerix.com/product/google/8515.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8515,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Blå,"Vinter,Akvarell",NO
4933,Plakat Skyer Studie By Johan Christian Dahl | Kjente kunstnere,"Plakat med maleriet ""Skyer Studie"" av den dansk-norske kunstneren Johan Christian Claussen Dahl fra år 1832.",https://gallerix-home.no/plakat/4933-skyer-studie-by-johan-christian-dahl,https://img.gallerix.com/product/google/4933.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4933,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,Kjente kunstnere,NO
5925,Plakat Dansk Kystlandskab I Bygevejr By Carl Frederik Aagaard | Kjente kunstnere,"Plakat fra kategorien historisk kunst med maleriet ""Dansk Kystlandskab I Bygevejr"" av den danske kunstneren Carl Frederik Aagaard fra år 1894.",https://gallerix-home.no/plakat/5925-dansk-kystlandskab-i-bygevejr-by-carl-frederik-aagaard,https://img.gallerix.com/product/google/5925.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5925,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå/Gul,Kjente kunstnere,NO
9774,"Plakat Whisper | Abstrakt, Kunstplakater","Bli betatt av havets hvisking gjennom dette kunstverket som fanger skjønnheten til de myke pastellene av skjell, badende i en drømmeaktig atmosfære. La disse refleksjonene av havets hemmeligheter forvandle hjemmet ditt til en oase av ro og inspirasjon.",https://gallerix-home.no/plakat/9774-whisper,https://img.gallerix.com/product/google/9774.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9774,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå/Rosa,"Abstrakt,Kunstplakater",NO
5065,Plakat Landscape Near Rome By August Leopold Venus | Kjente kunstnere,"Plakat med maleriet ""Landskap nær Roma"" av den tyske kunstneren August Leopold Venus fra år 1867.",https://gallerix-home.no/plakat/5065-landscape-near-rome-by-august-leopold-venus,https://img.gallerix.com/product/google/5065.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5065,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
2685,"Plakat Winter Bear | Dyr, Vinter",Plakat med bilde av en majestetisk brunbjørn som går i naturen.,https://gallerix-home.no/plakat/2685-winter-bear,https://img.gallerix.com/product/google/2685.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,2685,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,"Dyr,Vinter",NO
5071,Plakat The Letter By Thomas Dewing | Kjente kunstnere,"Plakat med maleriet The Letter av den amerikanske kunstneren Thomas Dewing fra år 1910. Thomas Dewing (1851-1938) var en impresjonistisk maler mest kjent for sine portretter og stilleben. Han er født og oppvokst i Newburyport, Massachusetts. Han studerte kunst ved Académie Julian i Paris på 1880-tallet og ble inspirert av fransk impresjonisme. Dewing brukte lys og skygge for å lage subtile og delikate komposisjoner. Arbeidene hans har blitt stilt ut i forskjellige museer, inkludert Metropolitan Museum of Art i New York.",https://gallerix-home.no/plakat/5071-the-letter-by-thomas-dewing,https://img.gallerix.com/product/google/5071.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5071,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
10548,"Plakat Dark Raven Gathering | Dyr, Fotokunst, Svarthvitt","Denne plakaten fanger blikket med sine fascinerende ravner i perfekt symmetri. Det monokrome dramaet skaper en aura av mystikk og dybde, der hver fugls skarpe øyne gir en følelse av stille årvåkenhet.",https://gallerix-home.no/plakat/10548-dark-raven-gathering,https://img.gallerix.com/product/google/10548.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10548,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Dyr,Fotokunst,Svarthvitt",NO
4736,"Plakat Räv i Vinterlandskap By Bruno Liljefors No2 | Dyr, Vinter, Kjente kunstnere","Plakat med maleriet Rev i vinterlandskap av den svenske naturmaleren Bruno Liljefors. Liljefors er mest kjent for sine motiver med dyr, ofte i dramatiske situasjoner.",https://gallerix-home.no/plakat/4736-rav-i-vinterlandskap-by-bruno-liljefors-no2,https://img.gallerix.com/product/google/4736.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4736,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Dyr,Vinter,Kjente kunstnere",NO
9984,"Plakat Graphite Sip | Kjøkkenet, Akvarell","Denne plakaten fanger en elegant kaffestund med et spennende grafisk uttrykk der kontraster mellom svart, hvitt og blått skaper en stilig harmoni. To kopper kaffe står fremtredende og inviterer til et øyeblikks stillhet og ettertanke.",https://gallerix-home.no/plakat/9984-graphite-sip,https://img.gallerix.com/product/google/9984.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9984,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Kjøkkenet,Akvarell",NO
8671,Plakat Female Rider By Ernst Ludwig Kirchner | Kjente kunstnere,Plakat med maleriet «Kvinnelig rytter» av den tyske kunstneren Ernst Ludwig Kirchner i 1931-1932.,https://gallerix-home.no/plakat/8671-female-rider-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8671.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8671,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,Kjente kunstnere,NO
2815,"Plakat San Francisco | Byer og arkitektur, Svarthvitt","Svart-hvitt plakat med fotografi av Golden Gate Bridge i San Francisco, California. Teksten «San Francisco» er skrevet som en overskrift med undertittelen «USA».",https://gallerix-home.no/plakat/2815-san-francisco,https://img.gallerix.com/product/google/2815.jpg,119.20 NOK,,in stock,new,Gallerix,2815,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Byer og arkitektur,Svarthvitt",NO
4546,"Plakat Hærdaceous Peony By Kazumasa Ogawa | Kunstplakater, Kjente kunstnere, Japandi",Plakat med motiv av peonblomster. Et kunstmotiv fra samlingen Some Japanese Flowers laget av den japanske fotografen Ogawa Kazumasa (1860-1929). Kazumasa var en pioner innen fotomekanisk trykking og et fotografi i Meiji-tiden.,https://gallerix-home.no/plakat/4546-haerdaceous-peony-by-kazumasa-ogawa,https://img.gallerix.com/product/google/4546.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4546,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,"Kunstplakater,Kjente kunstnere,Japandi",NO
3408,"Plakat Watercolor Face No2 | Mote, Svarthvitt, Akvarell",Sort/hvit plakat med et abstrakt maleri av et ansikt i akvarell fra kategorien Illustrasjoner. Malt i svart mot hvit bakgrunn.,https://gallerix-home.no/plakat/3408-watercolor-face-no2,https://img.gallerix.com/product/google/3408.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3408,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Mote,Svarthvitt,Akvarell",NO
8383,Plakat A Fairy (Kersti In The Meadow) By Carl Larsson | Kjente kunstnere,Plakat fra kategorien kjente kunstnere med maleriet &quot;A Fairy (Kersti In The Meadow)&quot; av den svenske kunstneren Carl Larsson fra år 1899.,https://gallerix-home.no/plakat/8383-a-fairy-kersti-in-the-meadow-by-carl-larsson,https://img.gallerix.com/product/google/8383.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8383,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Kjente kunstnere,NO
4734,"Plakat Räv i Vinterlandskap By Bruno Liljefors No1 | Dyr, Vinter, Kjente kunstnere","Plakat med maleriet Rev i vinterlandskap av den svenske naturmaleren Bruno Liljefors fra år 1938. Liljefors er mest kjent for sine motiver med dyr, ofte i dramatiske situasjoner.",https://gallerix-home.no/plakat/4734-rav-i-vinterlandskap-by-bruno-liljefors-no1,https://img.gallerix.com/product/google/4734.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4734,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,"Dyr,Vinter,Kjente kunstnere",NO
4950,Plakat Western Landscape By Albert Bierstadt | Kjente kunstnere,"Plakat med maleriet ""Western Landscape"" av den tysk-amerikanske kunstneren Albert Bierstadt fra årene 1870-1880.",https://gallerix-home.no/plakat/4950-western-landscape-by-albert-bierstadt,https://img.gallerix.com/product/google/4950.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4950,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Grønn,Kjente kunstnere,NO
8752,"Plakat Solitude On The Waves | Abstrakt, Japandi","La deg inspirere av eventyrets ro med denne minimalistiske plakaten. En enslig båt kjører stiliserte bølger mot en varm solnedgang, der de enkle linjene skaper en harmonisk følelse av frihet og ettertanke. Perfekt for de som leter etter et kunstverk som formidler både ro og uendelige muligheter. En tidløs illustrasjon som gir rommet en følelse av rolige og drømmende horisonter.",https://gallerix-home.no/plakat/8752-solitude-on-the-waves,https://img.gallerix.com/product/google/8752.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8752,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Abstrakt,Japandi",NO
6675,"Plakat Wolf Among Sheep | Dyr, Fotokunst",Plakat fra kategorien dyr med et kult bilde av en ulv som står omgitt av sauer i et tåkete landskap.,https://gallerix-home.no/plakat/6675-wolf-among-sheep,https://img.gallerix.com/product/google/6675.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6675,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grå,"Dyr,Fotokunst",NO
9585,"Plakat Avocado & Egg Morning | Kjøkkenet, Akvarell","Denne livlige og fargerike plakaten fanger et perfekt frokostøyeblikk med stekte egg, avokado, cherrytomater og et glass appelsinjuice, alt vakkert arrangert på en blågrønn rutete duk. De friske fargene og sjarmerende detaljene skaper en innbydende og energigivende følelse.",https://gallerix-home.no/plakat/9585-avocado-egg-morning,https://img.gallerix.com/product/google/9585.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9585,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Kjøkkenet,Akvarell",NO
5955,Plakat Lake Traun With Mountain Sleeping Greek Woman By Richard Gerstl | Kjente kunstnere,"Plakat fra kategorien historisk kunst med maleriet ""Lake Traun With Mountain Sleeping Greek Woman"" av den østerrikske kunstneren Richard Gerstl fra år 1907.",https://gallerix-home.no/plakat/5955-lake-traun-with-mountain-sleeping-greek-woman-by-richard-gerstl,https://img.gallerix.com/product/google/5955.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5955,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,Kjente kunstnere,NO
7199,"Plakat Nautical Bliss | Fotokunst, Svarthvitt",Svart-hvitt plakat med et fotografi som fanger to personer som hopper fra siden av en seilbåt ut i det åpne vannet. Bildet har en tidløs og dynamisk følelse av sommerglede og spontanitet.,https://gallerix-home.no/plakat/7199-nautical-bliss,https://img.gallerix.com/product/google/7199.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7199,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Fotokunst,Svarthvitt",NO
4786,Plakat Tors Strid med Jättarna By Marten Eskil Winge | Kjente kunstnere,"Plakat med maleriet «Thors kamp med kjempene» av den svenske kunstneren Mårten Eskil Winge fra år 1872. I Mårten Eskil Winges tolkning er Thor sterk, bestemt og uredd. Maleriet fikk en meget positiv mottakelse da det ble vist første gang på Nasjonalmuseet i 1872. Winge var en av flere skandinaviske kunstnere som i løpet av 1870-årene malte Asa-gudene.",https://gallerix-home.no/plakat/4786-tors-strid-med-jattarna-by-marten-eskil-winge,https://img.gallerix.com/product/google/4786.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4786,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,Kjente kunstnere,NO
4362,"Plakat Reindeer | Dyr, Julekunst, Vinter, Festlige høytider",Plakat fra vår julekolleksjon og dyrekategori med fotografi av et hvitt reinsdyr med store horn i et vakkert vinterlandskap.,https://gallerix-home.no/plakat/4362-reindeer,https://img.gallerix.com/product/google/4362.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,4362,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Dyr,Julekunst,Vinter,Festlige høytider",NO
9489,"Plakat Textured Elegant Sip | Abstrakt, Kjøkkenet","En stilig plakat som fanger elegansen til et vinglass med teksturerte, feiende penselstrøk i en myk, monokrom palett. De subtile detaljene skaper en følelse av bevegelse og raffinement, perfekt for å gi hjemmet, kjøkkenet eller vinrommet et moderne og eksklusivt preg.",https://gallerix-home.no/plakat/9489-textured-elegant-sip,https://img.gallerix.com/product/google/9489.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9489,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Hvit/Beige,"Abstrakt,Kjøkkenet",NO
3471,"Plakat Santorini Staircase | Fotokunst, Byer og arkitektur, Sommer",Plakat fra kategorien byer &amp; arkitektur med fotografi fra Firá på den greske øya Santorini. Det vakre greske øylandskapet i havet kan sees i bakgrunnen.,https://gallerix-home.no/plakat/3471-santorini-staircase,https://img.gallerix.com/product/google/3471.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3471,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Hvit/Gul,"Fotokunst,Byer og arkitektur,Sommer",NO
6665,"Plakat Black Guitarr | Fotokunst, Svarthvitt",Svart-hvitt plakat fra kategorien musikk og instrumenter med et nærbilde av en svart gitar.,https://gallerix-home.no/plakat/6665-black-guitarr,https://img.gallerix.com/product/google/6665.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6665,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Fotokunst,Svarthvitt",NO
8267,Plakat Against Green By Arthur Bowen Davies | Kjente kunstnere,Plakat fra kategorien kjente kunstnere med maleriet &quot;Against Green&quot; av den amerikanske kunstneren Arthur Bowen Davies fra år 1918.,https://gallerix-home.no/plakat/8267-against-green-by-arthur-bowen-davies,https://img.gallerix.com/product/google/8267.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8267,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Kjente kunstnere,NO
5882,Plakat This Is Aperol Spritz Cocktail | Kjøkkenet,Vintage plakat fra kjøkkenkategorien med et fotografi av to Aperol Spritz-cocktailer. Aperol Spritz er en populær italiensk drink som har fått internasjonal berømmelse for sine forfriskende og levende smaker. Plakaten har en beskrivende tekst om Aperol Spritz-cocktailen.,https://gallerix-home.no/plakat/5882-this-is-aperol-spritz-cocktail,https://img.gallerix.com/product/google/5882.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5882,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Rød,Kjøkkenet,NO
